date,areaType,areaCode,areaName,newCasesBySpecimenDate
"2020-10-22",utla,E08000005,Rochdale,189
"2020-06-27",utla,E09000032,Wandsworth,0
"2020-04-12",utla,E06000036,Bracknell Forest,7
"2020-08-26",utla,E08000013,"St. Helens",2
"2020-08-25",utla,E08000013,"St. Helens",1
"2020-12-21",utla,E06000047,County Durham,245
"2020-06-26",utla,E09000032,Wandsworth,4
"2020-08-24",utla,E08000013,"St. Helens",2
"2020-09-29",utla,N09000006,Fermanagh and Omagh,6
"2020-12-20",utla,E06000047,County Durham,184
"2020-07-10",utla,E08000033,Calderdale,9
"2020-05-29",utla,E08000015,Wirral,15
"2020-09-28",utla,N09000006,Fermanagh and Omagh,8
"2020-04-11",utla,E06000036,Bracknell Forest,9
"2020-08-23",utla,E08000013,"St. Helens",2
"2020-05-10",utla,S12000023,Orkney Islands,0
"2020-05-28",utla,E08000015,Wirral,14
"2020-04-10",utla,E06000036,Bracknell Forest,4
"2020-08-22",utla,E08000013,"St. Helens",2
"2020-03-19",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2020-12-19",utla,E06000047,County Durham,149
"2020-05-27",utla,E08000015,Wirral,18
"2020-04-09",utla,E06000036,Bracknell Forest,3
"2020-08-21",utla,E08000013,"St. Helens",2
"2020-07-09",utla,E08000033,Calderdale,5
"2020-07-14",utla,S12000040,West Lothian,0
"2020-08-20",utla,E08000013,"St. Helens",2
"2020-04-08",utla,E06000036,Bracknell Forest,10
"2020-03-30",utla,E08000008,Tameside,10
"2020-08-19",utla,E08000013,"St. Helens",2
"2020-06-26",utla,E06000018,Nottingham,4
"2020-07-08",utla,E08000033,Calderdale,4
"2020-06-25",utla,E06000018,Nottingham,8
"2020-05-26",utla,E08000015,Wirral,19
"2020-10-07",utla,W06000006,Wrexham,30
"2020-07-07",utla,E08000033,Calderdale,12
"2020-06-24",utla,E06000018,Nottingham,3
"2020-10-21",utla,E08000005,Rochdale,209
"2020-10-06",utla,W06000006,Wrexham,53
"2020-07-06",utla,E08000033,Calderdale,6
"2020-10-05",utla,W06000006,Wrexham,31
"2020-07-05",utla,E08000033,Calderdale,3
"2020-06-23",utla,E06000018,Nottingham,4
"2020-07-04",utla,E08000033,Calderdale,3
"2020-10-04",utla,W06000006,Wrexham,39
"2021-01-18",utla,E10000019,Lincolnshire,303
"2020-07-03",utla,E08000033,Calderdale,3
"2021-01-17",utla,E10000019,Lincolnshire,191
"2020-05-09",utla,S12000023,Orkney Islands,0
"2020-04-07",utla,E06000036,Bracknell Forest,11
"2020-08-18",utla,E08000013,"St. Helens",3
"2021-01-16",utla,E10000019,Lincolnshire,204
"2021-01-15",utla,E10000019,Lincolnshire,302
"2020-08-17",utla,E08000013,"St. Helens",6
"2020-05-08",utla,S12000023,Orkney Islands,0
"2021-01-14",utla,E10000019,Lincolnshire,251
"2020-04-25",utla,E06000042,Milton Keynes,8
"2020-04-06",utla,E06000036,Bracknell Forest,4
"2020-04-05",utla,E06000036,Bracknell Forest,4
"2020-05-07",utla,S12000023,Orkney Islands,0
"2020-06-22",utla,E06000018,Nottingham,5
"2020-05-06",utla,S12000023,Orkney Islands,0
"2020-04-04",utla,E06000036,Bracknell Forest,7
"2020-06-25",utla,E09000032,Wandsworth,2
"2020-06-21",utla,E06000018,Nottingham,1
"2020-04-03",utla,E06000036,Bracknell Forest,10
"2020-06-20",utla,E06000018,Nottingham,1
"2020-06-24",utla,E09000032,Wandsworth,0
"2020-04-02",utla,E06000036,Bracknell Forest,3
"2020-06-19",utla,E06000018,Nottingham,8
"2020-06-23",utla,E09000032,Wandsworth,3
"2020-06-18",utla,E06000018,Nottingham,4
"2020-09-28",utla,W06000005,Flintshire,10
"2020-06-22",utla,E09000032,Wandsworth,3
"2020-09-27",utla,W06000005,Flintshire,16
"2020-06-21",utla,E09000032,Wandsworth,0
"2021-01-02",utla,E10000024,Nottinghamshire,561
"2020-12-15",utla,E06000025,South Gloucestershire,105
"2020-09-26",utla,W06000005,Flintshire,21
"2020-06-20",utla,E09000032,Wandsworth,2
"2020-09-25",utla,W06000005,Flintshire,14
"2020-12-14",utla,E06000025,South Gloucestershire,91
"2020-06-19",utla,E09000032,Wandsworth,0
"2020-09-24",utla,W06000005,Flintshire,10
"2020-09-23",utla,W06000005,Flintshire,7
"2020-06-18",utla,E09000032,Wandsworth,1
"2020-05-25",utla,E08000015,Wirral,15
"2020-11-08",utla,S12000020,Moray,4
"2020-09-22",utla,W06000005,Flintshire,10
"2020-06-17",utla,E09000032,Wandsworth,4
"2020-09-21",utla,W06000005,Flintshire,10
"2020-06-16",utla,E09000032,Wandsworth,0
"2020-05-24",utla,E08000015,Wirral,21
"2020-03-29",utla,E08000008,Tameside,13
"2020-09-27",utla,N09000006,Fermanagh and Omagh,11
"2020-05-23",utla,E08000015,Wirral,6
"2020-06-17",utla,E06000018,Nottingham,6
"2020-09-26",utla,N09000006,Fermanagh and Omagh,11
"2020-03-28",utla,E08000008,Tameside,7
"2020-05-22",utla,E08000015,Wirral,14
"2020-09-20",utla,W06000005,Flintshire,8
"2020-09-25",utla,N09000006,Fermanagh and Omagh,11
"2020-06-16",utla,E06000018,Nottingham,6
"2020-06-15",utla,E09000032,Wandsworth,2
"2020-09-19",utla,W06000005,Flintshire,6
"2020-03-27",utla,E08000008,Tameside,8
"2020-08-16",utla,E08000013,"St. Helens",3
"2020-03-18",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2021-01-17",utla,E10000025,Oxfordshire,208
"2020-09-18",utla,W06000005,Flintshire,12
"2020-08-15",utla,E08000013,"St. Helens",0
"2020-08-14",utla,E08000013,"St. Helens",5
"2020-03-26",utla,E08000008,Tameside,8
"2020-08-13",utla,E08000013,"St. Helens",4
"2020-03-17",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2020-09-17",utla,W06000005,Flintshire,7
"2020-08-12",utla,E08000013,"St. Helens",2
"2020-03-16",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-07-13",utla,S12000040,West Lothian,0
"2020-09-16",utla,W06000005,Flintshire,8
"2020-03-25",utla,E08000008,Tameside,4
"2020-03-15",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-07-12",utla,S12000040,West Lothian,0
"2020-09-15",utla,W06000005,Flintshire,6
"2020-08-11",utla,E08000013,"St. Helens",2
"2020-03-24",utla,E08000008,Tameside,5
"2020-10-03",utla,W06000006,Wrexham,29
"2020-09-14",utla,W06000005,Flintshire,2
"2020-03-14",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2020-07-02",utla,E08000033,Calderdale,2
"2020-08-10",utla,E08000013,"St. Helens",1
"2020-09-13",utla,W06000005,Flintshire,6
"2020-07-11",utla,S12000040,West Lothian,0
"2020-08-09",utla,E08000013,"St. Helens",0
"2020-09-12",utla,W06000005,Flintshire,4
"2020-07-10",utla,S12000040,West Lothian,0
"2020-07-01",utla,E08000033,Calderdale,2
"2020-09-11",utla,W06000005,Flintshire,10
"2020-04-01",utla,E06000036,Bracknell Forest,10
"2020-09-10",utla,W06000005,Flintshire,6
"2020-08-08",utla,E08000013,"St. Helens",4
"2020-09-09",utla,W06000005,Flintshire,9
"2020-04-24",utla,E06000042,Milton Keynes,15
"2020-03-31",utla,E06000036,Bracknell Forest,9
"2020-03-13",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-04-23",utla,E06000042,Milton Keynes,21
"2020-03-30",utla,E06000036,Bracknell Forest,3
"2020-03-12",utla,E06000058,"Bournemouth, Christchurch and Poole",3
"2020-11-07",utla,S12000020,Moray,4
"2020-04-22",utla,E06000042,Milton Keynes,29
"2020-05-05",utla,S12000023,Orkney Islands,0
"2020-03-29",utla,E06000036,Bracknell Forest,4
"2020-11-06",utla,S12000020,Moray,5
"2020-03-11",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-05-04",utla,S12000023,Orkney Islands,0
"2020-03-10",utla,E06000058,"Bournemouth, Christchurch and Poole",2
"2020-05-03",utla,S12000023,Orkney Islands,0
"2020-03-28",utla,E06000036,Bracknell Forest,5
"2020-03-09",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-05-02",utla,S12000023,Orkney Islands,0
"2020-03-27",utla,E06000036,Bracknell Forest,2
"2020-03-08",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-05-01",utla,S12000023,Orkney Islands,0
"2020-10-02",utla,W06000006,Wrexham,27
"2020-03-07",utla,E06000058,"Bournemouth, Christchurch and Poole",0
"2020-04-30",utla,S12000023,Orkney Islands,0
"2020-10-01",utla,W06000006,Wrexham,29
"2020-03-06",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2020-04-29",utla,S12000023,Orkney Islands,0
"2020-09-30",utla,W06000006,Wrexham,22
"2021-01-16",utla,E10000025,Oxfordshire,243
"2020-09-29",utla,W06000006,Wrexham,11
"2020-04-28",utla,S12000023,Orkney Islands,0
"2020-03-05",utla,E06000058,"Bournemouth, Christchurch and Poole",1
"2020-04-27",utla,S12000023,Orkney Islands,0
"2020-11-05",utla,S12000020,Moray,2
"2020-04-21",utla,E06000042,Milton Keynes,16
"2020-12-13",utla,E06000025,South Gloucestershire,61
"2020-11-04",utla,S12000020,Moray,1
"2020-11-03",utla,S12000020,Moray,8
"2020-04-20",utla,E06000042,Milton Keynes,7
"2020-12-12",utla,E06000025,South Gloucestershire,60
"2020-11-02",utla,S12000020,Moray,2
"2020-12-18",utla,E06000047,County Durham,170
"2020-09-24",utla,N09000006,Fermanagh and Omagh,15
"2021-01-01",utla,E10000024,Nottinghamshire,249
"2020-04-19",utla,E06000042,Milton Keynes,7
"2020-06-15",utla,E06000018,Nottingham,9
"2020-09-23",utla,N09000006,Fermanagh and Omagh,10
"2020-09-22",utla,N09000006,Fermanagh and Omagh,2
"2020-06-14",utla,E06000018,Nottingham,2
"2020-09-21",utla,N09000006,Fermanagh and Omagh,4
"2020-06-13",utla,E06000018,Nottingham,1
"2020-09-20",utla,N09000006,Fermanagh and Omagh,3
"2020-04-03",utla,E09000020,Kensington and Chelsea,15
"2020-09-19",utla,N09000006,Fermanagh and Omagh,6
"2020-06-12",utla,E06000018,Nottingham,7
"2020-03-26",utla,E06000036,Bracknell Forest,3
"2020-09-18",utla,N09000006,Fermanagh and Omagh,9
"2020-09-17",utla,N09000006,Fermanagh and Omagh,4
"2020-09-16",utla,N09000006,Fermanagh and Omagh,8
"2020-06-11",utla,E06000018,Nottingham,8
"2020-06-10",utla,E06000018,Nottingham,12
"2020-04-02",utla,E09000020,Kensington and Chelsea,21
"2020-09-15",utla,N09000006,Fermanagh and Omagh,4
"2020-06-09",utla,E06000018,Nottingham,7
"2020-06-30",utla,E08000033,Calderdale,5
"2021-01-13",utla,E10000019,Lincolnshire,252
"2020-03-23",utla,E08000008,Tameside,3
"2020-06-29",utla,E08000033,Calderdale,5
"2020-06-08",utla,E06000018,Nottingham,5
"2021-01-12",utla,E10000019,Lincolnshire,309
"2020-05-21",utla,E08000015,Wirral,17
"2020-08-07",utla,E08000013,"St. Helens",7
"2020-09-08",utla,W06000005,Flintshire,5
"2020-03-22",utla,E08000008,Tameside,4
"2020-03-21",utla,E08000008,Tameside,8
"2020-06-07",utla,E06000018,Nottingham,6
"2020-06-28",utla,E08000033,Calderdale,5
"2020-03-20",utla,E08000008,Tameside,2
"2020-07-09",utla,S12000040,West Lothian,0
"2020-06-27",utla,E08000033,Calderdale,4
"2020-07-08",utla,S12000040,West Lothian,0
"2020-06-26",utla,E08000033,Calderdale,10
"2020-07-07",utla,S12000040,West Lothian,0
"2020-06-25",utla,E08000033,Calderdale,4
"2020-07-06",utla,S12000040,West Lothian,0
"2020-09-07",utla,W06000005,Flintshire,7
"2020-06-24",utla,E08000033,Calderdale,3
"2020-09-06",utla,W06000005,Flintshire,0
"2020-07-05",utla,S12000040,West Lothian,0
"2020-06-06",utla,E06000018,Nottingham,6
"2020-07-04",utla,S12000040,West Lothian,0
"2020-05-20",utla,E08000015,Wirral,15
"2020-06-05",utla,E06000018,Nottingham,10
"2020-05-19",utla,E08000015,Wirral,23
"2020-09-05",utla,W06000005,Flintshire,4
"2020-06-04",utla,E06000018,Nottingham,10
"2020-06-03",utla,E06000018,Nottingham,1
"2020-04-26",utla,E09000029,Sutton,13
"2020-06-02",utla,E06000018,Nottingham,19
"2020-09-28",utla,W06000006,Wrexham,21
"2020-06-01",utla,E06000018,Nottingham,9
"2020-10-20",utla,E08000005,Rochdale,229
"2020-09-27",utla,W06000006,Wrexham,14
"2020-10-19",utla,E08000005,Rochdale,250
"2020-05-15",utla,E09000009,Ealing,11
"2020-09-14",utla,N09000006,Fermanagh and Omagh,3
"2020-12-11",utla,E06000025,South Gloucestershire,53
"2020-05-14",utla,E09000009,Ealing,19
"2020-05-13",utla,E09000009,Ealing,24
"2020-12-10",utla,E06000025,South Gloucestershire,72
"2020-05-31",utla,E06000018,Nottingham,5
"2020-09-26",utla,W06000006,Wrexham,14
"2020-05-12",utla,E09000009,Ealing,11
"2020-05-30",utla,E06000018,Nottingham,9
"2020-05-11",utla,E09000009,Ealing,10
"2020-05-29",utla,E06000018,Nottingham,11
"2020-05-28",utla,E06000018,Nottingham,10
"2020-09-25",utla,W06000006,Wrexham,6
"2020-06-14",utla,E09000032,Wandsworth,1
"2020-09-24",utla,W06000006,Wrexham,12
"2020-05-10",utla,E09000009,Ealing,2
"2020-05-27",utla,E06000018,Nottingham,3
"2020-06-13",utla,E09000032,Wandsworth,0
"2020-12-09",utla,E06000025,South Gloucestershire,82
"2020-05-09",utla,E09000009,Ealing,4
"2020-06-12",utla,E09000032,Wandsworth,0
"2020-12-08",utla,E06000025,South Gloucestershire,76
"2020-06-11",utla,E09000032,Wandsworth,1
"2020-06-10",utla,E09000032,Wandsworth,1
"2020-05-26",utla,E06000018,Nottingham,6
"2020-06-09",utla,E09000032,Wandsworth,1
"2020-11-01",utla,S12000020,Moray,0
"2020-05-25",utla,E06000018,Nottingham,11
"2020-04-26",utla,S12000023,Orkney Islands,0
"2020-04-25",utla,S12000023,Orkney Islands,0
"2020-06-08",utla,E09000032,Wandsworth,0
"2020-08-06",utla,E08000013,"St. Helens",1
"2021-01-11",utla,E10000019,Lincolnshire,346
"2020-10-31",utla,S12000020,Moray,0
"2020-05-24",utla,E06000018,Nottingham,9
"2020-05-23",utla,E06000018,Nottingham,5
"2020-10-30",utla,S12000020,Moray,1
"2020-10-29",utla,S12000020,Moray,2
"2020-05-22",utla,E06000018,Nottingham,8
"2020-10-28",utla,S12000020,Moray,3
"2020-05-21",utla,E06000018,Nottingham,8
"2020-10-27",utla,S12000020,Moray,2
"2020-12-07",utla,E06000025,South Gloucestershire,71
"2020-10-26",utla,S12000020,Moray,1
"2020-10-25",utla,S12000020,Moray,0
"2020-05-20",utla,E06000018,Nottingham,12
"2020-04-24",utla,S12000023,Orkney Islands,0
"2021-01-15",utla,E10000025,Oxfordshire,375
"2020-04-23",utla,S12000023,Orkney Islands,0
"2020-04-22",utla,S12000023,Orkney Islands,0
"2020-10-18",utla,E08000005,Rochdale,150
"2020-04-25",utla,E09000029,Sutton,9
"2020-04-24",utla,E09000029,Sutton,11
"2020-04-23",utla,E09000029,Sutton,15
"2020-08-05",utla,E08000013,"St. Helens",4
"2020-04-22",utla,E09000029,Sutton,19
"2020-03-19",utla,E08000008,Tameside,4
"2020-03-18",utla,E08000008,Tameside,3
"2020-05-08",utla,E09000009,Ealing,15
"2020-03-17",utla,E08000008,Tameside,3
"2020-04-18",utla,E06000042,Milton Keynes,5
"2020-03-16",utla,E08000008,Tameside,2
"2020-04-17",utla,E06000042,Milton Keynes,13
"2020-06-07",utla,E09000032,Wandsworth,0
"2020-04-16",utla,E06000042,Milton Keynes,16
"2020-06-06",utla,E09000032,Wandsworth,0
"2020-06-05",utla,E09000032,Wandsworth,0
"2020-03-15",utla,E08000008,Tameside,3
"2020-04-15",utla,E06000042,Milton Keynes,12
"2020-12-06",utla,E06000025,South Gloucestershire,44
"2020-07-03",utla,S12000040,West Lothian,0
"2020-09-23",utla,W06000006,Wrexham,6
"2020-03-14",utla,E08000008,Tameside,2
"2020-09-22",utla,W06000006,Wrexham,9
"2020-12-05",utla,E06000025,South Gloucestershire,44
"2020-10-24",utla,S12000020,Moray,2
"2020-03-13",utla,E08000008,Tameside,2
"2020-09-21",utla,W06000006,Wrexham,4
"2020-12-04",utla,E06000025,South Gloucestershire,50
"2020-10-23",utla,S12000020,Moray,4
"2020-03-12",utla,E08000008,Tameside,4
"2020-09-20",utla,W06000006,Wrexham,3
"2020-07-02",utla,S12000040,West Lothian,0
"2020-09-19",utla,W06000006,Wrexham,0
"2020-03-11",utla,E08000008,Tameside,1
"2020-09-18",utla,W06000006,Wrexham,2
"2020-07-01",utla,S12000040,West Lothian,0
"2020-03-10",utla,E08000008,Tameside,1
"2020-05-19",utla,E06000018,Nottingham,12
"2020-09-17",utla,W06000006,Wrexham,2
"2020-06-30",utla,S12000040,West Lothian,0
"2020-04-14",utla,E06000042,Milton Keynes,16
"2020-09-16",utla,W06000006,Wrexham,2
"2020-06-29",utla,S12000040,West Lothian,0
"2020-09-15",utla,W06000006,Wrexham,3
"2020-06-28",utla,S12000040,West Lothian,0
"2020-09-14",utla,W06000006,Wrexham,5
"2020-06-27",utla,S12000040,West Lothian,0
"2020-10-22",utla,S12000020,Moray,1
"2020-10-21",utla,S12000020,Moray,3
"2020-04-21",utla,E09000029,Sutton,17
"2020-12-03",utla,E06000025,South Gloucestershire,55
"2020-06-23",utla,E08000033,Calderdale,10
"2020-04-01",utla,E09000020,Kensington and Chelsea,16
"2020-12-02",utla,E06000025,South Gloucestershire,46
"2020-06-22",utla,E08000033,Calderdale,2
"2020-03-31",utla,E09000020,Kensington and Chelsea,19
"2020-06-21",utla,E08000033,Calderdale,3
"2020-12-01",utla,E06000025,South Gloucestershire,73
"2020-06-20",utla,E08000033,Calderdale,4
"2020-05-18",utla,E06000018,Nottingham,8
"2020-03-30",utla,E09000020,Kensington and Chelsea,23
"2020-05-17",utla,E06000018,Nottingham,5
"2020-03-29",utla,E09000020,Kensington and Chelsea,9
"2020-09-04",utla,W06000005,Flintshire,2
"2020-03-28",utla,E09000020,Kensington and Chelsea,9
"2020-05-16",utla,E06000018,Nottingham,4
"2020-03-27",utla,E09000020,Kensington and Chelsea,21
"2020-05-15",utla,E06000018,Nottingham,5
"2020-03-26",utla,E09000020,Kensington and Chelsea,24
"2020-03-25",utla,E09000020,Kensington and Chelsea,14
"2020-03-24",utla,E09000020,Kensington and Chelsea,8
"2020-03-23",utla,E09000020,Kensington and Chelsea,9
"2020-09-13",utla,N09000006,Fermanagh and Omagh,0
"2020-09-12",utla,N09000006,Fermanagh and Omagh,3
"2020-05-07",utla,E09000009,Ealing,20
"2020-09-13",utla,W06000006,Wrexham,0
"2020-09-03",utla,W06000005,Flintshire,10
"2020-12-31",utla,E10000024,Nottinghamshire,479
"2020-05-06",utla,E09000009,Ealing,12
"2020-10-20",utla,S12000020,Moray,5
"2020-09-11",utla,N09000006,Fermanagh and Omagh,5
"2020-12-30",utla,E10000024,Nottinghamshire,596
"2020-09-10",utla,N09000006,Fermanagh and Omagh,2
"2020-10-17",utla,E08000005,Rochdale,126
"2020-06-04",utla,E09000032,Wandsworth,1
"2020-09-12",utla,W06000006,Wrexham,5
"2020-10-16",utla,E08000005,Rochdale,161
"2020-06-03",utla,E09000032,Wandsworth,2
"2020-09-11",utla,W06000006,Wrexham,1
"2020-06-02",utla,E09000032,Wandsworth,0
"2020-09-10",utla,W06000006,Wrexham,2
"2020-10-15",utla,E08000005,Rochdale,160
"2020-10-14",utla,E08000005,Rochdale,165
"2020-06-01",utla,E09000032,Wandsworth,3
"2020-09-09",utla,W06000006,Wrexham,4
"2020-05-31",utla,E09000032,Wandsworth,1
"2020-10-19",utla,S12000020,Moray,3
"2020-05-30",utla,E09000032,Wandsworth,1
"2020-04-13",utla,E06000042,Milton Keynes,15
"2020-10-18",utla,S12000020,Moray,0
"2020-12-17",utla,E06000047,County Durham,155
"2020-12-16",utla,E06000047,County Durham,154
"2020-05-29",utla,E09000032,Wandsworth,1
"2020-10-17",utla,S12000020,Moray,2
"2020-05-28",utla,E09000032,Wandsworth,2
"2020-04-20",utla,E09000029,Sutton,11
"2020-12-29",utla,E10000024,Nottinghamshire,632
"2020-04-19",utla,E09000029,Sutton,13
"2020-12-28",utla,E10000024,Nottinghamshire,468
"2020-12-15",utla,E06000047,County Durham,164
"2020-06-26",utla,S12000040,West Lothian,0
"2020-12-27",utla,E10000024,Nottinghamshire,372
"2020-04-18",utla,E09000029,Sutton,20
"2020-05-05",utla,E09000009,Ealing,7
"2020-10-16",utla,S12000020,Moray,3
"2020-04-17",utla,E09000029,Sutton,24
"2020-05-04",utla,E09000009,Ealing,13
"2020-09-08",utla,W06000006,Wrexham,6
"2020-05-03",utla,E09000009,Ealing,7
"2020-09-02",utla,W06000005,Flintshire,3
"2020-12-14",utla,E06000047,County Durham,197
"2020-05-02",utla,E09000009,Ealing,21
"2020-12-13",utla,E06000047,County Durham,104
"2020-09-01",utla,W06000005,Flintshire,2
"2020-05-01",utla,E09000009,Ealing,18
"2020-12-12",utla,E06000047,County Durham,73
"2020-04-12",utla,E06000042,Milton Keynes,7
"2020-10-15",utla,S12000020,Moray,1
"2020-03-09",utla,E08000008,Tameside,0
"2020-12-11",utla,E06000047,County Durham,128
"2020-08-31",utla,W06000005,Flintshire,2
"2020-06-25",utla,S12000040,West Lothian,0
"2020-04-11",utla,E06000042,Milton Keynes,14
"2020-12-26",utla,E10000024,Nottinghamshire,318
"2020-06-24",utla,S12000040,West Lothian,0
"2020-04-10",utla,E06000042,Milton Keynes,17
"2020-06-23",utla,S12000040,West Lothian,0
"2020-12-25",utla,E10000024,Nottinghamshire,84
"2020-04-09",utla,E06000042,Milton Keynes,13
"2020-06-22",utla,S12000040,West Lothian,0
"2020-06-21",utla,S12000040,West Lothian,0
"2021-02-12",utla,W06000002,Gwynedd,0
"2020-04-08",utla,E06000042,Milton Keynes,12
"2020-06-20",utla,S12000040,West Lothian,1
"2020-05-14",utla,E06000018,Nottingham,7
"2021-02-11",utla,W06000002,Gwynedd,3
"2020-08-30",utla,W06000005,Flintshire,0
"2020-08-29",utla,W06000005,Flintshire,1
"2020-12-24",utla,E10000024,Nottinghamshire,214
"2020-08-04",utla,E08000013,"St. Helens",10
"2020-06-19",utla,S12000040,West Lothian,0
"2020-12-23",utla,E10000024,Nottinghamshire,330
"2020-04-07",utla,E06000042,Milton Keynes,19
"2020-12-22",utla,E10000024,Nottinghamshire,329
"2020-04-06",utla,E06000042,Milton Keynes,19
"2020-12-21",utla,E10000024,Nottinghamshire,409
"2020-04-05",utla,E06000042,Milton Keynes,21
"2020-05-27",utla,E09000032,Wandsworth,2
"2020-08-28",utla,W06000005,Flintshire,0
"2020-12-20",utla,E10000024,Nottinghamshire,267
"2020-04-04",utla,E06000042,Milton Keynes,10
"2020-08-27",utla,W06000005,Flintshire,1
"2020-04-03",utla,E06000042,Milton Keynes,12
"2020-08-26",utla,W06000005,Flintshire,4
"2020-12-19",utla,E10000024,Nottinghamshire,206
"2020-08-25",utla,W06000005,Flintshire,2
"2020-05-26",utla,E09000032,Wandsworth,0
"2020-05-25",utla,E09000032,Wandsworth,0
"2020-12-18",utla,E10000024,Nottinghamshire,306
"2020-12-17",utla,E10000024,Nottinghamshire,309
"2021-01-14",utla,E10000025,Oxfordshire,377
"2020-08-03",utla,E08000013,"St. Helens",3
"2020-12-16",utla,E10000024,Nottinghamshire,292
"2020-11-30",utla,E06000025,South Gloucestershire,69
"2020-12-15",utla,E10000024,Nottinghamshire,286
"2020-08-02",utla,E08000013,"St. Helens",0
"2020-08-01",utla,E08000013,"St. Helens",2
"2020-04-16",utla,E09000029,Sutton,24
"2020-07-31",utla,E08000013,"St. Helens",2
"2020-09-07",utla,W06000006,Wrexham,8
"2020-07-30",utla,E08000013,"St. Helens",2
"2020-07-29",utla,E08000013,"St. Helens",0
"2020-05-24",utla,E09000032,Wandsworth,3
"2020-07-28",utla,E08000013,"St. Helens",1
"2020-05-23",utla,E09000032,Wandsworth,4
"2020-04-15",utla,E09000029,Sutton,34
"2020-03-22",utla,E09000020,Kensington and Chelsea,6
"2020-05-22",utla,E09000032,Wandsworth,1
"2020-04-21",utla,S12000023,Orkney Islands,1
"2020-07-27",utla,E08000013,"St. Helens",0
"2020-04-14",utla,E09000029,Sutton,31
"2020-05-21",utla,E09000032,Wandsworth,3
"2020-04-20",utla,S12000023,Orkney Islands,0
"2020-05-18",utla,E08000015,Wirral,19
"2020-05-17",utla,E08000015,Wirral,16
"2020-05-20",utla,E09000032,Wandsworth,4
"2020-04-02",utla,E06000042,Milton Keynes,12
"2020-12-10",utla,E06000047,County Durham,105
"2020-05-16",utla,E08000015,Wirral,22
"2020-03-25",utla,E06000036,Bracknell Forest,3
"2020-10-13",utla,E08000005,Rochdale,175
"2020-03-24",utla,E06000036,Bracknell Forest,1
"2020-05-15",utla,E08000015,Wirral,16
"2020-10-12",utla,E08000005,Rochdale,172
"2020-07-26",utla,E08000013,"St. Helens",0
"2020-08-24",utla,W06000005,Flintshire,3
"2020-08-23",utla,W06000005,Flintshire,0
"2020-07-25",utla,E08000013,"St. Helens",0
"2021-02-10",utla,W06000002,Gwynedd,14
"2020-05-13",utla,E06000018,Nottingham,13
"2020-09-09",utla,N09000006,Fermanagh and Omagh,1
"2020-09-06",utla,W06000006,Wrexham,8
"2020-04-01",utla,E06000042,Milton Keynes,14
"2020-08-22",utla,W06000005,Flintshire,1
"2020-07-24",utla,E08000013,"St. Helens",0
"2020-03-31",utla,E06000042,Milton Keynes,17
"2020-08-21",utla,W06000005,Flintshire,1
"2020-08-20",utla,W06000005,Flintshire,1
"2020-03-30",utla,E06000042,Milton Keynes,14
"2020-07-23",utla,E08000013,"St. Helens",1
"2020-07-22",utla,E08000013,"St. Helens",1
"2020-08-19",utla,W06000005,Flintshire,1
"2020-03-29",utla,E06000042,Milton Keynes,10
"2020-09-08",utla,N09000006,Fermanagh and Omagh,0
"2021-01-13",utla,E10000025,Oxfordshire,418
"2020-03-08",utla,E08000008,Tameside,0
"2020-12-09",utla,E06000047,County Durham,119
"2020-09-07",utla,N09000006,Fermanagh and Omagh,0
"2020-06-18",utla,S12000040,West Lothian,0
"2020-12-08",utla,E06000047,County Durham,139
"2021-01-12",utla,E10000025,Oxfordshire,422
"2020-08-18",utla,W06000005,Flintshire,1
"2020-07-21",utla,E08000013,"St. Helens",2
"2020-08-17",utla,W06000005,Flintshire,2
"2021-02-09",utla,W06000002,Gwynedd,12
"2020-03-28",utla,E06000042,Milton Keynes,10
"2020-07-20",utla,E08000013,"St. Helens",1
"2020-03-07",utla,E08000008,Tameside,0
"2020-08-16",utla,W06000005,Flintshire,1
"2021-02-08",utla,W06000002,Gwynedd,15
"2020-07-19",utla,E08000013,"St. Helens",0
"2020-08-15",utla,W06000005,Flintshire,0
"2020-03-06",utla,E08000008,Tameside,1
"2021-02-07",utla,W06000002,Gwynedd,9
"2020-06-17",utla,S12000040,West Lothian,4
"2020-07-18",utla,E08000013,"St. Helens",0
"2020-08-14",utla,W06000005,Flintshire,2
"2020-03-27",utla,E06000042,Milton Keynes,10
"2021-02-06",utla,W06000002,Gwynedd,13
"2021-02-05",utla,W06000002,Gwynedd,14
"2020-08-13",utla,W06000005,Flintshire,1
"2020-12-14",utla,E10000024,Nottinghamshire,373
"2020-06-19",utla,E08000033,Calderdale,0
"2020-11-29",utla,E06000025,South Gloucestershire,58
"2020-12-13",utla,E10000024,Nottinghamshire,173
"2020-06-18",utla,E08000033,Calderdale,8
"2020-12-12",utla,E10000024,Nottinghamshire,172
